id,periodStartUnix,token0Price,token1Price,liquidity,feesUSD,token1PriceRatio
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450107,1620385200,59161.85482687621983461635991178284,0.00001690278310114302037665055980938064,20157722230185409918698,0,2.85704076564286e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450108,1620388800,55520.4843575544499798719480235646,0.00001801137024597902313522950318343095,35200486297504717569363,0,3.244094581377385e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450109,1620392400,55033.07242643070919307413537721922,0.00001817089171855377722302246032286981,35200486297504717569363,0,3.301813058474063e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450113,1620406800,57892.45992181652008352920977074326,0.00001727340661202676547067490953554012,20157722230185409918698,0,2.9837057598441e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450114,1620410400,57245.73889339089660760552166406797,0.00001746854908908253164402538324528961,35200486297504717569363,0,3.0515020727768613e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450115,1620414000,59798.29563912611334826874386497827,0.00001672288464599145731890919002125046,20157722230185409918698,0,2.7965487088313684e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450116,1620417600,58634.88124629432135474832117942691,0.00001705469472683888513973128018353401,20157722230185409918698,0,2.908626122256661e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450118,1620424800,58444.28339041088372596012589472298,0.00001711031331019917653429132458694199,20157722230185409918698,0,2.927628215731791e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450119,1620428400,58352.72398180269407693131920794997,0.00001713716056017967821633034046724235,20157722230185409918698,0,2.936822720653779e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450120,1620432000,58325.02006205887946895774525662096,0.00001714530057488161784024025606480303,20157722230185409918698,0,2.939613318030359e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450121,1620435600,57844.65120865154386549820274036138,0.00001728768311512326745945835067270516,20157722230185409918698,0,2.9886398748891813e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450122,1620439200,57519.62745450838562509712222419201,0.00001738536990335844131481249116053651,20157722230185409918698,0,3.022510866766015e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450123,1620442800,57169.25484476836102108306894565362,0.00001749191943668496857347154611072039,35200486297504717569363,0,3.059672455794774e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450124,1620446400,58468.88997678848783958949664541145,0.00001710311244829496682038032325655549,20157722230185409918698,0,2.9251645541902226e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450125,1620450000,58274.95461085921769782540066986988,0.00001716003052559487524373354069691421,20157722230185409918698,0,2.944666476393479e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450127,1620457200,58213.44395110368731593092185949987,0.00001717816250211804690753762085255073,20157722230185409918698,0,2.9508926694917454e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450128,1620460800,56368.47537799506529047728319003927,0.00001774041240771923763529478967510035,35200486297504717569363,0,3.147222323959587e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450129,1620464400,53717.74538240211313679084382615798,0.00001861582225540685357796607959379691,35200486297504717569363,0,3.465488382449011e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450130,1620468000,53680.647933340678362535247981685,0.00001862868721781778142723321613775496,35200486297504717569363,0,3.4702798745928764e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450132,1620475200,54991.8008728611089267032001694627,0.00001818452904119217439318516146385194,35200486297504717569363,0,3.306770964499616e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450133,1620478800,54955.54998375601555740606060059307,0.0000181965242872755173486897369799064,35200486297504717569363,0,3.311134961374078e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450134,1620482400,54955.54998375601555740606060059307,0.0000181965242872755173486897369799064,35200486297504717569363,0,3.311134961374078e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450135,1620486000,54546.87345688606564228742106826231,0.00001833285643384128274332720068375345,35200486297504717569363,0,3.3609362502383567e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450138,1620496800,55458.67024417732713669105857305272,0.00001803144568012773817720429421973596,35649523640464948925661,0,3.251330333153973e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450139,1620500400,55557.81388723293158824540351187468,0.0000179992683302788825197853657900961,35649523640464948925661,0,3.2397366042538036e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450141,1620507600,56214.30876547885420624087518131476,0.00001778906513236535447660011725825978,35649523640464948925661,0,3.164508382835368e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450143,1620514800,56351.78024823108626285289475243091,0.0000177456682929088217477953100763958,35649523640464948925661,0,3.149087431619495e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450144,1620518400,56483.70285779436743274786370329284,0.00001770422173839487916398363718563251,35649523640464948925661,0,3.134394673622538e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450149,1620536400,58042.99039644111502513516016687114,0.00001722860922860574458826474769148984,20606759573145641274996,0,2.96824975951999e-10
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde-450153,1620550800,60617.29727234486875412951924389727,0.00001649694138468666235221513167927786,20606759573145641274996,0,2.7214907504978754e-10
