id,periodStartUnix,token0Price,token1Price,liquidity,feesUSD,token1PriceRatio
0x60594a405d53811d3bc4766596efd80fd545a270-450066,1620237600,3396.062025651602663616749767708539,0.0002944586972931184696247371337285122,175438662754540782561,0,8.670592441156038e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450067,1620241200,3451.99379981541633176210407666397,0.0002896876582030569147008218980739506,178329779314150494845,0,8.391893931517112e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450068,1620244800,3423.207704177050957153810862714756,0.0002921236706670718641561897771011411,178329779314150494845,0,8.533623896400388e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450069,1620248400,3478.335726642514025923180061023547,0.0002874938127278635187603554589522161,208579397544718362820,0,8.265269235680385e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450070,1620252000,3508.725236380791947320426317743067,0.0002850037927254423665490949400062002,42446149480309922375845,0,8.12271618678869e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450071,1620255600,3513.794261842187803607647442361996,0.0002845926441566123174036483213853936,42446149480309922375845,0,8.099297310805217e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450072,1620259200,3477.574564691207430065394835867635,0.0002875567385824825252334735230112026,5658773935912605742486,0,8.26888779041942e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450073,1620262800,3471.903006088601819005466429769343,0.0002880264794973596477236361058044498,5658773935912605742486,0,8.295925289164295e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450074,1620266400,3493.683568772298419361216786740986,0.0002862308449850270958613725572248081,21832247157170065494255,0,8.192809662084261e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450075,1620270000,3457.693559178599455027400821077354,0.0002892101289154026007737676325989457,6946993483338257143850,0,8.364249866726378e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450076,1620273600,3473.711081492691136190838770435991,0.0002878765609862663676389283262885795,6949939970730223253316,0,8.287291436527954e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450077,1620277200,3453.27581736673231779985713524617,0.0002895801125907579406423207661089604,7817062453208596605436,0,8.385664160807605e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450078,1620280800,3405.18313389967166139171758276976,0.0002936699615491116253547673506206576,7813517222873293002745,0,8.62420463162567e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450079,1620284400,3419.390693942477861490824855746431,0.0002924497635708961006510537718736755,172180361013634538765865,0,8.552686421267302e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450080,1620288000,3445.724913540446625013141304344149,0.0002902146935962193126810121420995848,7837476566896515481012,0,8.422456837914745e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450081,1620291600,3440.921291083732856760395313058952,0.000290619841433526580031707479121772,7837476566896515481012,0,8.445989223484814e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450082,1620295200,3490.376988322879284180508313254471,0.0002865020034642442577910966049074645,7901621241262948028179,0,8.208339798902582e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450083,1620298800,3504.185090329857547600779333525309,0.0002853730537121449667349524577051229,1734226043852811238451355,0,8.143777978499478e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450084,1620302400,3501.629470714329762827841981635827,0.000285581329596246731542801786607251,50135646093692848438513,0,8.155669581396012e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450085,1620306000,3477.421330781749312469502856123571,0.0002875694098808535264659408109283227,10767970239399138613723,0,8.269616549922234e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450086,1620309600,3502.908926758103983144933739728072,0.0002854770195026128790705320339883124,50135646093692848438513,0,8.149712866409521e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450087,1620313200,3540.289629732054398339939330670622,0.0002824627656454437191590545467304908,47033367392560945325992,0,7.978521397607286e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450088,1620316800,3576.874720036998731900200764688862,0.000279573672065779292560988433016373,4623903877376504133097,0,7.81614381123439e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450089,1620320400,3591.313369611572558331887740970192,0.0002784496636973112403452814916863561,4623903877376504133097,0,7.753421521314574e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450090,1620324000,3468.322592534923744812002727282774,0.0002883238145587608436042924515183929,7840423054288481590478,0,8.31306220417147e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450091,1620327600,3477.817085077275363178924247788012,0.0002875366862423072195998948916402068,12202443639818603138212,0,8.267734593520701e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450092,1620331200,3446.948072726228276917554220500798,0.0002901117100986929729011076289921417,7837476566896515481012,0,8.416480433638807e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450093,1620334800,3489.844991584856124103081751613362,0.0002865456782210450920446485589506458,25800926489922963314533,0,8.210842570715872e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450094,1620338400,3521.80862680439848916922644227392,0.0002839450140444954034522468439678923,65386413382221150232660,0,8.062477100072869e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450095,1620342000,3489.096874010476617351512568526403,0.000286607118148189693082434507114808,25716367701868611891790,0,8.214364017321036e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450096,1620345600,3514.863281387655065405529802908362,0.0002845060874189119773257406246303698,87117849168282324291829,0,8.094371377841758e-08
0x60594a405d53811d3bc4766596efd80fd545a270-450097,1620349200,3453.010120838143787240287251598242,0.0002896023947237292058942465599043363,17320170754521328792483,0,8.386954702971866e-08
