id,periodStartUnix,token0Price,token1Price,liquidity,feesUSD
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450350,1621260000,0,0,0,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450366,1621317600,0.0006775604911420872113833695971013133,1475.882984727183424825681351685464,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450367,1621321200,0.0006774173898630045476273847754407902,1476.194758156757636062115766633168,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450370,1621332000,0.0006773081057695044929994842056592134,1476.432943119554455438047572365705,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450374,1621346400,0.0006776060716535296715513290855169763,1475.783706541690000565249222506035,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450385,1621386000,0.0006779086902062007679790472029417675,1475.124916448302365563911288604942,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450387,1621393200,0.0006783649032632711327890831727059303,1474.132867413253203216637340357789,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450389,1621400400,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,0,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450394,1621418400,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,0,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450550,1621980000,0.0006774293475749777720642677310606819,1476.168700957143223871370763894928,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450554,1621994400,0.0006766434655491076274601552500355733,1477.883185036721030921695963347037,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450556,1622001600,0.0006762910542715960691380747095359234,1478.65330124328921814228997719223,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450558,1622008800,0.0006784919871618065152122876646916903,1473.85675722286809290156734968484,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450676,1622433600,0.0006784921220791609837470980496010634,1473.856464148198425796915981255601,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450702,1622527200,0.0006778182182157806459405979622128069,1475.321809189929602987958307474269,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450703,1622530800,0.00067815605847840788870370219028591,1474.586841034377403837158940534996,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450704,1622534400,0.000678479059786881224341972427746255,1473.884839296458953960627844121999,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450714,1622570400,0.0006781870038926855983737845481155696,1474.519556199335816024697061125538,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450715,1622574000,0.0006784874700494193257186353296649255,1473.866569602475500293332689427674,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450728,1622620800,0.0006783006015770034661058170039894965,1474.272612577767113843011425910588,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450730,1622628000,0.0006780440607932702624784094557385921,1474.830409737769686760738344434844,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450731,1622631600,0.0006777038200545420165331488481389179,1475.570847334930752565074447906636,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450733,1622638800,0.0006784871945693557033332467809856495,1473.867168023285229360308056932686,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450756,1622721600,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,0,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-450943,1623394800,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,0,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451494,1625378400,0.0006782637984062832715284987559925566,1474.352607863932019987402979227576,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451495,1625382000,0.0006781271954596719241424949220727349,1474.649603636888473791799483169042,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451497,1625389200,0.0006781061377543773969212869206683795,1474.695396964860568996508874338274,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451499,1625396400,0.0006779805786565430862930868232409078,1474.968504232903890125642189044375,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451502,1625407200,0.0006775584842675555908643309070076554,1475.88735617561551538219391547662,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451504,1625414400,0.0006771464879696081612747807764532735,1476.785330451100591981272192329737,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451506,1625421600,0.0006771239227566149524447670287835339,1476.834544449317065160032538285591,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451509,1625432400,0.0006770066368144253134576828127630155,1477.090394128751483547288780818844,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451513,1625446800,0.0006771335464328215554699321642086478,1476.813555122261303434082790871008,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451514,1625450400,0.000677255812911854320863002765566619,1476.546942728347217662710745479401,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451519,1625468400,0.0006771552514730198199777195212213928,1476.766218418441104600592342466621,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451523,1625482800,0.0006775169968910500509917957287850917,1475.977731317060520275388409375665,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451529,1625504400,0.0006777404996157416640150117778067367,1475.490988906476316758475118750782,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451531,1625511600,0.0006775924958807555897388076562194643,1475.813274319352089684078230433271,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451538,1625536800,0.0006775817026378457361489692330456993,1475.836782644764809393013523252714,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451539,1625540400,0.0006774885696924780601392507323924888,1476.039662859425924239484960484104,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451540,1625544000,0.0006769203333026920113387263690862854,1477.278714794994250100054953605323,522541466731875951256197,0
0x429e06d1d2e640d649f1480fc82ddfb1fc047627-451541,1625547600,0.0006765161837459247015083636553235018,1478.161238453926266868063815071281,522541466731875951256197,0
