id,periodStartUnix,token0Price,token1Price,liquidity,feesUSD
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450248,1620892800,0,0,0,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450253,1620910800,0.00006207298203102596906038196811836812,16110.06862051785283038573343083563,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450263,1620946800,0.00006115413340519304809972340457083539,16352.12444879617296980188111947911,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450266,1620957600,0.00005972473558901315164390983343804714,16743.48140913256870399865659690535,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450270,1620972000,0.00005885734695856594065727939688321782,16990.23234438300957064504815870951,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450273,1620982800,0.0000589151621418008890108992948458008,16973.5593291440698652093574201522,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450274,1620986400,0.00005949802936418925804836149423671694,16807.27934498417427472534268265837,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450275,1620990000,0.00005969359565126897709236542796991839,16752.21586318936748155582010703381,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450289,1621040400,0.00006163148108713169178148514145648782,16225.47409798974312957832474929679,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450302,1621087200,0.00006353145838554024766194784442535008,15740.23366395127300467899643052033,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450309,1621112400,0.00006331549897047198998338308854517211,15793.92117665159778186106273182372,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450314,1621130400,0.00006396504818442761738898580007813563,15633.53782079150270239499992989694,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450320,1621152000,0.00006206448556007325566180552147769232,16112.2740481282688118588577737205,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450328,1621180800,0.00006144976160849910189762477367360661,16273.45613431460795265206043994631,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450331,1621191600,0.00006108530092177651193803516035354664,16370.55044192319780926629949507355,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450341,1621227600,0.00006114643057868565788664901147486684,16354.18438224550560941495742470716,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450342,1621231200,0.00006048563357635560927664166893837204,16532.85153635076084408831357961854,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450344,1621238400,0.00006073733029063022702775649701390964,16464.33906816393474585653984817967,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450349,1621256400,0.00006068320766297970886678841243811001,16479.02341540291128066432995256374,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450350,1621260000,0.00006127667899037064701770771091867941,16319.42227412724957801081943614575,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450353,1621270800,0.00006067359361129847535699371921789776,16481.63460378556937142015275489518,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450379,1621364400,0.000059883926864706624622131660105233,16698.97170002328415495614384383197,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450388,1621396800,0.00006170504069917227395802247899028118,16206.13143868186828748834470931096,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450391,1621407600,0.00006153566411117227195807247598557383,16250.73872922486794771617105934141,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450394,1621418400,0.00006092876076842487661402412132274185,16412.61019243034058082982237810779,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450421,1621515600,0.0000609094865297291979220953093610709,16417.80380978768982221991574473019,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450422,1621519200,0.00006278813031928021431577616173407255,15926.57712397166538550501109063307,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450450,1621620000,0.00006272511792531832591608886910095098,15942.57664354841569132251962412802,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450455,1621638000,0.00006381100950353291534257698528507659,15671.27691256216069356866472673674,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450459,1621652400,0.00006316984097028202141268804470729452,15830.33904534357901548950964259633,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450461,1621659600,0.00006123874528635599682893359509423275,16329.53117056760101636589296867524,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450462,1621663200,0.00006069607006087326823513781424521934,16475.53126581474823558855098740395,7815898775384511978478,0
0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e-450470,1621692000,0.00006081625787209202451231358609950614,16442.97158340763429139668453677147,7815898775384511978478,0
