id,periodStartUnix,token0Price,token1Price,liquidity,feesUSD
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-462997,1666789200,0,0,0,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463021,1666875600,0.9999047619320596997377739394464133,1.000095247139093804397198392014996,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463022,1666879200,0.9999078488736538405848929445507586,1.000092159618958850106011784939244,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463023,1666882800,0.9999076565979581419468132078852478,1.000092351930133271691480177110118,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463027,1666897200,0.9999077870451593557143986227664856,1.00009222145885386491538193688603,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463028,1666900800,0.9999056481087301582311755740765012,1.000094360794389254119624357696154,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463029,1666904400,0.9999055179442346480063638631235236,1.000094490983467721313834612930394,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463030,1666908000,0.9999051745315398443501442685654261,1.000094834461182363433914812582332,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463031,1666911600,0.9999049911327881253845019636282733,1.000095017894754420090073952861578,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463032,1666915200,0.9999050824092198173948479838340453,1.000094926600984449000761500629123,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463033,1666918800,0.9999051636703537905068460181205456,1.000094845324428662411468492909734,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463034,1666922400,0.9999045667817414422790289006102417,1.000095442326626945814846178635146,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463037,1666933200,0.9999046548573764843721575155903533,1.000095354234186573902840940554245,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463038,1666936800,0.9999046687155727484436885822145632,1.000095340373347500547239668876952,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463039,1666940400,0.9999031555322037138753980621063844,1.000096853847555606669957674430419,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463040,1666944000,0.9999033303945884530720714881928908,1.000096678951327623371430831027346,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463041,1666947600,0.9999036538502246674275633933885595,1.000096355433250336176386087022549,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463043,1666954800,0.9999044206136583437834068409170588,1.000095588522633990878957092261017,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463044,1666958400,0.9999044258499430137346989510809899,1.000095583285348243078021681425736,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463045,1666962000,0.9999076664036336713282724997495629,1.000092342122646608733716222905839,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463046,1666965600,0.9999077806226272701653271790839565,1.000092227882570636904050028396274,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463048,1666972800,0.9999098040798066628440705385621801,1.000090204056231194100009695424589,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463050,1666980000,0.9999096771314771321241741300443218,1.000090331027480386522342776339303,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463052,1666987200,0.9999098937672854769944596738588904,1.000090114352579347438797102314585,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463053,1666990800,0.9999097790077601017912852322298548,1.000090229132801788531622798038318,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463058,1667008800,0.99991052800321769080123494763947,1.000089480002736826149092563206906,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463059,1667012400,0.9999116121467563606766641880425499,1.000088395666346823760101671289583,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463062,1667023200,0.9999116807806602712981727904892409,1.00008832702031320936883799603769,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463064,1667030400,0.9999147358800156732444712957863067,1.000085271390574403921894278198077,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463065,1667034000,0.9999148462571545825967116208942238,1.000085160994622853977770241335468,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463066,1667037600,0.9999154596223526330624238289043512,1.000084547525327087239852290737962,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463067,1667041200,0.9999149450714993518574004995910459,1.000085062163456879077894715631993,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463068,1667044800,0.999915130452332840195674624506436,1.000084876751118634700952371883757,60003079243845490800458,0
0xc0d19f4fae83eb51b2adb59eb649c7bc2b19b2f6-463069,1667048400,0.9999148905763812240990113819432772,1.000085116667849316907144366868373,60003079243845490800458,0
